,person,became_member_on,gender,age,income,total_amt,monthly_freq,txn_times,ave_btwn_time,recency,prop_wks_w_txn,ave_txn_amt,num_offers_received,offer_view_rate,offer_complete_rate
134,fd700397b7c8440baa70d5539926c5a0,2017-12-22,F,62,77000.0,33.46,2.0,"[564, 714]",150.0,0.0,0.4,16.73,5.0,0.6,0.4
135,4293153650e04742b310ac06cd3810e9,2018-07-08,F,55,51000.0,25.9,2.0,"[36, 390]",354.0,324.0,0.4,12.95,4.0,1.0,0.25
136,2ce2e03319c7446ca9c379b4589da19b,2018-04-28,M,22,63000.0,19.8,6.0,"[48, 84, 162, 366, 510, 558]",102.0,156.0,0.6,3.3,5.0,1.0,0.0
137,4d15a2a5ac134c58971b910b859bec24,2017-12-06,M,34,41000.0,118.41,11.0,"[174, 210, 234, 276, 402, 636, 642, 660, 678, 690, 696]",52.2,18.0,0.8,10.76,4.0,0.5,0.75
138,127cd9d95e6247e5b92bff64d6205a94,2014-12-14,M,46,60000.0,105.58,26.0,"[30, 42, 60, 84, 90, 102, 114, 138, 162, 222, 246, 282, 288, 342, 360, 372, 384, 396, 408, 522, 546, 552, 558, 600, 672, 714]",27.36,0.0,1.0,4.06,5.0,0.8,0.6
139,4e233f02eff840c7a3e5ec15d55d7d23,2018-07-26,M,85,67000.0,22.18,5.0,"[396, 462, 498, 594, 654]",64.5,60.0,0.4,4.44,3.0,0.67,0.33
140,3ecb372184104ff7bad0f0f60cb56e29,2017-03-16,F,51,85000.0,180.0,8.0,"[60, 126, 132, 258, 558, 618, 678, 684]",89.14,30.0,0.8,22.5,5.0,0.6,0.6
141,8a37057f57c4495fb98dfcc8b909b09f,2016-04-27,F,53,85000.0,177.09,8.0,"[24, 54, 180, 342, 540, 576, 618, 672]",92.57,42.0,1.0,22.14,5.0,0.8,0.8
142,11da2f066d3943699d10b61fd276fd1a,2016-08-10,M,51,92000.0,330.92,15.0,"[78, 120, 180, 186, 210, 270, 330, 336, 378, 462, 468, 486, 618, 624, 690]",43.71,24.0,1.0,22.06,5.0,1.0,1.0
143,21b02228cd4441b49bf0b5ff046f4b75,2015-06-01,M,48,44000.0,58.18,18.0,"[84, 222, 336, 360, 396, 426, 450, 462, 492, 510, 534, 552, 558, 582, 600, 606, 612, 642]",32.82,72.0,0.8,3.23,5.0,0.8,0.4
144,629fc02d56414d91bca360decdfa9288,2018-06-05,M,52,72000.0,66.05,3.0,"[0, 432, 666]",333.0,48.0,0.6,22.02,6.0,1.0,0.5
145,c87b50fcdd4a4d2faacff6112243a8dd,2016-03-05,M,62,53000.0,125.56,10.0,"[12, 252, 336, 420, 498, 504, 588, 606, 618, 696]",76.0,18.0,1.0,12.56,4.0,0.75,0.75
146,91dc71c4e9bd45b0861825c32f5ee8f9,2018-03-25,M,42,62000.0,12.120000000000001,4.0,"[24, 474, 624, 678]",218.0,36.0,0.8,3.03,5.0,0.2,0.0
147,3bd5ba038a5c46cc94e8cd5e5739c967,2017-10-25,M,55,65000.0,16.689999999999998,7.0,"[192, 300, 384, 390, 444, 474, 528]",56.0,186.0,0.6,2.38,3.0,1.0,0.0
148,92214286965d4eb1ad14dc8b0b04a20f,2015-09-15,F,27,50000.0,89.78,8.0,"[216, 228, 528, 540, 546, 588, 642, 684]",66.86,30.0,0.6,11.22,4.0,1.0,0.5
149,37155a5f4ff248529399c95472186879,2018-05-30,M,68,107000.0,253.72,8.0,"[48, 72, 120, 450, 474, 528, 534, 552]",72.0,162.0,0.6,31.72,5.0,0.4,0.4
150,c84fe4915ef74c7f9e81b003d3ecf54c,2017-12-20,F,74,83000.0,25.69,1.0,[444],270.0,270.0,0.2,25.69,2.0,0.5,0.5
151,041fd7c6b796430a867c4e03d2ff8f4d,2014-10-11,M,77,66000.0,87.13,26.0,"[168, 204, 228, 240, 270, 288, 306, 324, 330, 336, 342, 408, 438, 468, 486, 510, 522, 570, 588, 612, 642, 648, 666, 678, 684, 702]",21.36,12.0,0.8,3.35,6.0,0.5,0.83
152,9e91e04b9a344f4e948728bf127967b6,2018-01-18,M,35,72000.0,261.56,14.0,"[240, 246, 264, 294, 360, 444, 450, 480, 516, 528, 558, 564, 576, 612]",28.62,102.0,0.6,18.68,5.0,0.6,1.0
153,348bdc19d65f49b8b98f72c59e64cd89,2017-11-08,F,50,69000.0,184.96,10.0,"[78, 120, 144, 168, 228, 414, 456, 540, 546, 666]",65.33,48.0,0.8,18.5,5.0,1.0,0.6
154,c74beaa959a742309ba8350b7d472676,2015-10-27,M,45,94000.0,162.91,6.0,"[204, 252, 294, 336, 396, 606]",80.4,108.0,0.6,27.15,5.0,0.8,0.6
155,c79da41557894c7eacc5c0156dc1f4dc,2016-12-31,M,82,87000.0,155.64,8.0,"[138, 180, 216, 282, 294, 474, 516, 552]",59.14,162.0,0.8,19.45,2.0,1.0,0.0
156,8cc1a1bd309842bfaafd4483d994579b,2013-12-22,M,40,57000.0,79.94999999999999,4.0,"[24, 36, 300, 582]",186.0,132.0,0.6,19.99,4.0,1.0,0.25
157,83e2ccc1d4374c14865e8e2cf16007dd,2018-06-17,M,66,34000.0,10.6,4.0,"[102, 288, 438, 564]",154.0,150.0,0.8,2.65,3.0,0.67,0.0
158,17c803219d1348d4a016691c947de0ed,2018-04-11,M,52,63000.0,6.18,2.0,"[474, 708]",234.0,6.0,0.4,3.09,3.0,0.67,0.0
159,791ffe6d3dc848d2b233129a8096f7ab,2016-03-29,F,57,89000.0,226.68,9.0,"[228, 234, 264, 330, 396, 474, 588, 660, 696]",58.5,18.0,0.8,25.19,5.0,0.6,0.8
160,2204f8ff966f48db90246bd7b5918a7f,2016-06-29,M,68,69000.0,143.03,9.0,"[42, 192, 312, 384, 438, 450, 468, 624, 684]",80.25,30.0,1.0,15.89,4.0,0.75,0.75
161,0b9cac742f534951b5af48395dfe6879,2018-03-03,M,21,52000.0,13.98,5.0,"[18, 360, 582, 600, 684]",166.5,30.0,0.8,2.8,4.0,0.75,0.5
162,b818e955451b47db9fc8767fa45e464e,2017-08-15,M,61,44000.0,17.7,8.0,"[312, 414, 438, 444, 474, 492, 552, 642]",47.14,72.0,0.6,2.21,6.0,0.5,0.33
163,a9ecb39d93d74696a9d6ddd5355329ff,2018-03-17,F,58,54000.0,21.5,6.0,"[288, 330, 570, 654, 672, 678]",78.0,36.0,0.6,3.58,5.0,0.4,0.0
164,0d18c37c8b58459f8aa6af2f7b541357,2018-06-14,F,67,54000.0,17.38,7.0,"[18, 168, 372, 408, 630, 660, 696]",113.0,18.0,1.0,2.48,4.0,0.75,0.0
165,d250372c924747d8ac9a8fa88f584bc3,2017-02-12,M,24,61000.0,155.42000000000002,10.0,"[72, 150, 372, 426, 438, 444, 528, 534, 570, 708]",70.67,6.0,0.8,15.54,5.0,0.4,0.4
166,3cea9c09fefb4c33ae2f0aa604af7eb4,2017-11-17,M,26,35000.0,10.1,4.0,"[204, 324, 378, 708]",168.0,6.0,0.6,2.52,5.0,0.6,0.0
167,87efa556dd48400cb4231a273e088bcf,2017-12-07,F,71,105000.0,212.27,9.0,"[24, 42, 90, 252, 354, 384, 492, 600, 678]",81.75,36.0,1.0,23.59,4.0,0.75,1.0
168,4e4c47b460b1414c8ddd459b61f84b9e,2017-12-12,F,69,64000.0,146.49,9.0,"[24, 72, 84, 114, 354, 492, 510, 564, 624]",75.0,90.0,0.6,16.28,5.0,0.8,0.8
169,accec36a10704e1fbaeb9b28b8bc5da8,2018-05-03,M,81,93000.0,0.0,0.0,,715.0,715.0,0.0,0.0,6.0,1.0,0.0
170,d1a6fe4c241e4dbf8a4da6fd6c714ac5,2016-04-05,M,62,73000.0,232.19,11.0,"[42, 66, 258, 270, 426, 546, 576, 600, 606, 624, 690]",64.8,24.0,1.0,21.11,5.0,0.8,0.6
171,1eed89c11cc749a4bb93d8cef032821d,2017-07-09,M,38,74000.0,796.77,8.0,"[102, 150, 240, 264, 282, 588, 648, 672]",81.43,42.0,0.8,99.6,1.0,1.0,1.0
172,3f279ee9fd0d4195b0b9574ce0ae6923,2017-09-26,M,61,82000.0,62.650000000000006,3.0,"[360, 516, 522]",81.0,192.0,0.4,20.88,3.0,0.33,0.33
173,2d40e25b82b94b37bbad2332e90a1034,2017-08-09,F,52,92000.0,23.59,1.0,[510],204.0,204.0,0.2,23.59,4.0,1.0,0.75
174,9df2790f060d430e94f17189042e5671,2017-12-25,M,50,70000.0,218.67,10.0,"[24, 72, 126, 204, 240, 438, 480, 492, 534, 612]",65.33,102.0,0.8,21.87,4.0,1.0,0.75
175,ae47fbe72b274838a2093c3e91bc03dc,2017-02-16,M,54,118000.0,185.60999999999999,7.0,"[36, 54, 264, 378, 420, 438, 450]",69.0,264.0,0.6,26.52,5.0,1.0,0.6
176,018b8f83176d471db63d9733c741fc8a,2018-05-02,F,75,109000.0,37.04,2.0,"[228, 552]",324.0,162.0,0.4,18.52,2.0,1.0,1.0
177,d2e88e95c0ae41c0980e4cfc10d162d8,2018-03-19,M,82,73000.0,36.3,8.0,"[18, 198, 210, 228, 360, 444, 618, 678]",94.29,36.0,1.0,4.54,6.0,0.5,0.17
178,aa4a681ea192401ab469b616f8fe6885,2018-07-20,M,64,38000.0,10.54,5.0,"[42, 192, 306, 456, 624]",145.5,90.0,0.8,2.11,6.0,0.5,0.0
179,ae40f2f496e84ed29e7638b0bccee9a4,2015-10-06,F,54,99000.0,163.18,7.0,"[24, 102, 126, 174, 378, 588, 594]",95.0,120.0,0.8,23.31,6.0,0.83,0.5
180,5a3d291f75984396b6eb2800206ec716,2018-01-08,M,82,72000.0,16.43,3.0,"[330, 354, 534]",102.0,180.0,0.6,5.48,4.0,0.5,0.5
181,bf2c086d4c4049289df1e0c8ea08f55c,2018-05-09,M,90,45000.0,10.76,5.0,"[156, 342, 528, 600, 684]",132.0,30.0,0.8,2.15,4.0,0.5,0.25
182,5b9c1a35c0144b6ab584e666dec7c531,2018-04-17,F,34,67000.0,19.06,7.0,"[294, 312, 360, 384, 504, 582, 594]",50.0,120.0,0.6,2.72,5.0,0.6,0.0
183,ad3c443c9ce34aa38929b0a84cb14c04,2018-07-18,M,44,53000.0,69.32000000000001,6.0,"[186, 210, 306, 408, 432, 594]",81.6,120.0,0.6,11.55,3.0,1.0,0.33
184,688e4f2487d44ad8bbcc0f96936f42d6,2018-07-11,F,79,106000.0,0.0,0.0,,715.0,715.0,0.0,0.0,4.0,0.5,0.0
185,73c157a4b8e342fcb5d8479d8cb41e81,2016-12-31,F,58,95000.0,321.03,11.0,"[84, 210, 222, 246, 258, 432, 516, 546, 606, 612, 708]",62.4,6.0,1.0,29.18,5.0,0.4,0.6
186,e737ff591120415581ddbe817b8c82ca,2016-01-05,F,47,74000.0,254.69,14.0,"[6, 18, 72, 180, 186, 216, 228, 408, 420, 426, 462, 480, 546, 642]",48.92,72.0,0.8,18.19,3.0,0.67,0.67
187,9cb34ff9de694c578154da3efc9915db,2017-11-17,F,60,59000.0,24.6,7.0,"[84, 264, 414, 462, 480, 552, 684]",100.0,30.0,1.0,3.51,6.0,0.5,0.17
188,32189735a963491082e35dd4c3221690,2017-08-07,M,83,54000.0,164.79,13.0,"[6, 12, 18, 30, 120, 174, 186, 234, 330, 342, 456, 510, 636]",52.5,78.0,0.8,12.68,4.0,0.75,0.5
189,4e5923e5deab4d5cb1624a0b1cc9909c,2018-05-17,F,74,103000.0,0.0,0.0,,715.0,715.0,0.0,0.0,6.0,0.5,0.0
190,2c5c71b7bfaa4e3e8088fc177e6e559b,2015-09-17,M,89,101000.0,160.52,5.0,"[102, 180, 186, 408, 642]",135.0,72.0,0.8,32.1,4.0,0.25,0.25
191,307245a5204947e5a9f952daffcad5f2,2016-03-05,M,68,62000.0,142.3,9.0,"[84, 126, 180, 198, 282, 324, 450, 468, 570]",60.75,144.0,0.8,15.81,4.0,1.0,1.0
192,eb834c09384149e88983526893d4d0cb,2017-11-27,F,63,110000.0,102.67,5.0,"[222, 276, 372, 402, 492]",67.5,222.0,0.4,20.53,5.0,0.4,0.6
193,f93884685d214230bbc7c5f46aef121f,2018-07-06,F,40,51000.0,72.2,5.0,"[30, 114, 318, 414, 582]",138.0,132.0,0.8,14.44,4.0,1.0,0.0
194,341276cb09ac42ad8473be091b52b082,2017-12-17,F,79,99000.0,161.85,7.0,"[150, 264, 300, 324, 588, 618, 636]",81.0,78.0,0.6,23.12,4.0,0.75,0.25
195,18174519037241e9b1ddcb627ca4dc41,2018-03-21,M,71,30000.0,12.49,5.0,"[36, 48, 366, 504, 534]",124.5,180.0,0.6,2.5,3.0,0.33,0.0
196,978d48db5c714a4490d904412f85b502,2015-09-06,F,76,114000.0,183.18,7.0,"[36, 42, 120, 264, 384, 390, 564]",88.0,150.0,0.8,26.17,6.0,0.67,0.83
197,2f442d5255324bbd9438b8a213544532,2016-05-28,M,89,96000.0,140.53,6.0,"[198, 354, 450, 600, 636, 672]",94.8,42.0,0.8,23.42,5.0,1.0,0.8
198,044f41cfd98940119477d73c81f973a3,2017-07-29,M,63,36000.0,12.16,6.0,"[294, 318, 366, 390, 528, 708]",82.8,6.0,0.8,2.03,6.0,0.67,0.17
199,031387fa9cfd47e88f4e4b4b4cb71925,2017-09-22,M,41,83000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,1.0,0.0
200,8c410d84af08408fb41f953c93ffac27,2018-04-08,F,71,56000.0,164.16,10.0,"[168, 216, 330, 528, 588, 606, 642, 678, 708, 714]",60.67,0.0,0.6,16.42,6.0,0.83,1.0
201,09e7e40eb89943458f4f79fe2e023dd6,2017-10-11,M,44,36000.0,21.560000000000002,6.0,"[342, 444, 492, 540, 606, 678]",67.2,36.0,0.6,3.59,6.0,0.5,0.17
202,97b2476046874de3975e8feee95a1f98,2016-04-06,M,25,73000.0,69.87,10.0,"[30, 108, 162, 234, 372, 606, 636, 654, 684, 690]",73.33,24.0,1.0,6.99,1.0,1.0,1.0
203,0ad8a9771c59432f9641e48212b2ccb9,2018-03-27,M,27,70000.0,13.290000000000001,5.0,"[36, 216, 330, 348, 648]",153.0,66.0,0.8,2.66,4.0,0.5,0.0
204,2a01c11fdcc441bcbdc842c35adccb2f,2018-02-12,M,67,106000.0,171.87,6.0,"[102, 300, 342, 348, 372, 690]",117.6,24.0,0.8,28.64,5.0,0.8,0.2
205,78e9be059fce46a1b610f74e0e812a4a,2016-02-19,F,77,80000.0,222.36,10.0,"[60, 162, 210, 222, 342, 354, 396, 474, 552, 660]",66.67,54.0,0.8,22.24,6.0,1.0,0.83
206,ad4fd34e9f7e4fd9ae627edd73ca2081,2015-12-29,F,68,66000.0,145.28,10.0,"[90, 246, 378, 390, 474, 522, 594, 618, 672, 684]",66.0,30.0,1.0,14.53,5.0,1.0,1.0
207,0e4e14ea66044a9eaee0b5efbff6ca62,2016-04-20,M,37,64000.0,261.37,16.0,"[138, 192, 204, 210, 216, 234, 276, 306, 432, 486, 534, 570, 600, 630, 636, 714]",38.4,0.0,1.0,16.34,5.0,0.8,0.6
208,ace4a7611da040748d1722cda25b6280,2016-03-23,M,55,60000.0,15.33,6.0,"[120, 144, 342, 426, 642, 684]",112.8,30.0,0.8,2.56,4.0,0.25,0.0
209,c894971c9e414a358b84255199727636,2016-09-03,M,30,54000.0,700.47,20.0,"[6, 60, 78, 114, 126, 180, 264, 288, 306, 354, 384, 396, 438, 504, 516, 534, 570, 588, 606, 624]",32.53,90.0,0.8,35.02,6.0,1.0,0.83
210,e277228d77a64ab896d6dd6d88f970d3,2015-08-15,M,51,54000.0,252.23,19.0,"[198, 234, 246, 252, 258, 264, 354, 438, 486, 504, 522, 552, 558, 570, 576, 600, 612, 648, 702]",28.0,12.0,0.8,13.28,6.0,0.83,0.67
211,f20277feaaca40b1ae9295a1d897fcb8,2018-07-12,F,47,92000.0,66.15,2.0,"[558, 648]",90.0,66.0,0.2,33.08,4.0,1.0,0.25
212,6f04a68e93df44d1b2329a399016452b,2018-02-04,M,49,48000.0,19.24,8.0,"[84, 126, 144, 210, 288, 294, 312, 684]",85.71,30.0,0.6,2.4,5.0,0.8,0.2
213,27aa749a6f5f448e91327028a2ac7fb5,2015-10-08,M,32,38000.0,172.35,18.0,"[24, 30, 174, 192, 270, 282, 384, 408, 426, 432, 438, 462, 468, 522, 546, 594, 606, 654]",37.06,60.0,0.8,9.57,6.0,0.83,0.67
214,ba9fb3e4a7084361914c1647d871d27e,2017-04-18,M,30,69000.0,167.79,8.0,"[48, 174, 198, 216, 270, 324, 552, 624]",82.29,90.0,0.6,20.97,4.0,0.5,0.75
215,00c6035df45840038a72766c6d27a0db,2017-02-25,M,47,86000.0,241.55,11.0,"[48, 180, 240, 252, 300, 336, 360, 516, 594, 642, 666]",61.8,48.0,0.8,21.96,4.0,1.0,0.75
216,fffad4f4828548d1b5583907f2e9906b,2017-01-23,M,34,34000.0,88.83,12.0,"[36, 66, 84, 120, 198, 312, 324, 402, 516, 558, 588, 678]",58.36,36.0,1.0,7.4,4.0,1.0,0.75
217,a1ad0bbe76f8403786baa50ff845bc42,2017-06-04,F,78,101000.0,187.29,5.0,"[174, 276, 516, 672, 714]",135.0,0.0,0.6,37.46,3.0,0.33,1.0
218,50fb5c0c6b1b4f43bd5f4a818dddb513,2016-03-02,F,85,71000.0,274.17,15.0,"[126, 192, 234, 240, 426, 522, 534, 540, 558, 576, 588, 624, 642, 666, 708]",41.57,6.0,1.0,18.28,6.0,0.5,0.33
219,a97e6f33219c432db82acfa0d19c602d,2013-08-06,F,75,69000.0,121.86,8.0,"[0, 120, 246, 462, 468, 558, 588, 606]",86.57,108.0,0.8,15.23,6.0,0.83,0.67
220,c6a2cd4fdc104ea5896ac60300f6842d,2017-03-11,F,76,71000.0,240.14,14.0,"[162, 174, 192, 198, 210, 234, 252, 276, 378, 426, 450, 558, 594, 696]",41.08,18.0,1.0,17.15,5.0,0.8,1.0
221,4c0b938c4e994b168f0062d7dbb79796,2015-07-22,F,89,59000.0,56.519999999999996,4.0,"[228, 462, 516, 594]",122.0,120.0,0.6,14.13,3.0,1.0,0.67
222,4de38d89a91c4286a583085d909817f9,2018-01-29,M,58,70000.0,30.41,6.0,"[30, 108, 162, 402, 522, 594]",112.8,120.0,0.6,5.07,6.0,0.83,0.33
223,5ad59daa0d6b41f0a0c115443c1d8828,2017-10-30,M,23,49000.0,74.96000000000001,22.0,"[42, 48, 96, 114, 150, 162, 186, 252, 288, 432, 438, 450, 462, 516, 528, 534, 576, 618, 630, 666, 672, 696]",31.14,18.0,1.0,3.41,5.0,1.0,0.6
224,2b91e3c00a424185ab261b2a204c9718,2017-09-16,M,58,53000.0,122.65,10.0,"[24, 48, 66, 132, 252, 426, 474, 546, 624, 696]",74.67,18.0,1.0,12.26,5.0,1.0,0.6
225,23bc15e276d247669fd7d1c08a8fb678,2015-10-12,F,64,95000.0,179.98,7.0,"[174, 186, 228, 234, 414, 504, 678]",84.0,36.0,0.8,25.71,5.0,0.4,0.8
226,da6c95e567f94dfdb54c16073807fcfe,2017-09-09,M,72,39000.0,96.14,10.0,"[90, 144, 288, 342, 378, 474, 522, 630, 654, 678]",65.33,36.0,1.0,9.61,5.0,0.8,0.8
227,fae3fbe975cc4421b853947d7448904e,2017-08-11,F,66,72000.0,113.85000000000001,6.0,"[102, 144, 282, 528, 546, 576]",94.8,138.0,0.6,18.98,5.0,1.0,1.0
228,7798d98a070845328d838312b65ba846,2017-08-09,F,49,68000.0,14.489999999999998,6.0,"[36, 138, 228, 552, 594, 630]",118.8,84.0,0.6,2.41,6.0,0.33,0.0
229,b21beefac7b6488f8384774c4d90faca,2017-04-13,M,43,71000.0,204.5,10.0,"[78, 126, 336, 354, 420, 444, 594, 618, 702, 708]",70.0,6.0,0.8,20.45,2.0,1.0,1.0
230,932715eb8a33450c83c1557c99968c7b,2018-07-17,M,58,39000.0,5.040000000000001,5.0,"[294, 366, 480, 492, 576]",70.5,138.0,0.6,1.01,5.0,0.4,0.0
231,cac7e2d5e1f444debdbebcb02a9d6d3d,2017-08-06,M,43,76000.0,157.16,9.0,"[138, 150, 216, 312, 390, 438, 510, 564, 678]",67.5,36.0,1.0,17.46,5.0,0.8,0.6
232,203831402e2b49a8bf1fa35263f17165,2017-03-29,F,56,87000.0,223.46,11.0,"[6, 78, 168, 186, 312, 348, 444, 486, 612, 624, 690]",68.4,24.0,1.0,20.31,4.0,0.5,0.75
233,816f33d96b624c84a890f87694ac4172,2017-10-16,F,69,118000.0,54.1,2.0,"[384, 408]",24.0,306.0,0.2,27.05,4.0,0.5,0.25
234,d0be9ff460964c3398a33ad9b2829f3a,2018-02-16,O,60,94000.0,857.75,6.0,"[6, 108, 114, 258, 558, 684]",135.6,30.0,0.8,142.96,5.0,1.0,0.8
235,327d08559d564f13b6aaf681700c2e6e,2016-06-01,M,81,70000.0,153.94,9.0,"[210, 294, 372, 384, 402, 414, 450, 546, 624]",51.75,90.0,0.6,17.1,4.0,0.75,0.75
236,c610bd00615c41079c7a1a33f76d9228,2017-04-03,M,42,91000.0,139.98,6.0,"[6, 72, 396, 420, 648, 672]",133.2,42.0,0.8,23.33,5.0,0.8,0.6
237,716cff13fcd44dc2a96c138950dc48bd,2015-01-10,M,75,71000.0,50.56,17.0,"[60, 96, 126, 144, 162, 288, 432, 444, 450, 456, 468, 474, 486, 492, 516, 570, 612]",34.5,102.0,0.8,2.97,3.0,1.0,0.0
238,c05652fa9d2c4fac9a010ea5a9310c86,2018-01-27,M,62,73000.0,27.23,7.0,"[72, 150, 264, 384, 522, 528, 666]",99.0,48.0,0.8,3.89,6.0,0.67,0.17
239,fbc039723b044dfd8a1723a976d667d9,2016-05-05,F,55,54000.0,220.47,14.0,"[96, 150, 174, 192, 216, 330, 336, 366, 450, 522, 534, 582, 630, 696]",46.15,18.0,1.0,15.75,5.0,1.0,1.0
240,e1103f6b4c444f84b65f856738c0f60c,2017-10-11,M,65,39000.0,82.41999999999999,8.0,"[210, 234, 258, 288, 396, 624, 660, 684]",67.71,30.0,0.8,10.3,6.0,0.67,0.67
241,b6905df3630b4137b077b6e1b4b21d75,2017-02-27,M,52,46000.0,141.64,10.0,"[102, 234, 246, 288, 426, 510, 624, 660, 702, 714]",68.0,0.0,1.0,14.16,6.0,0.33,0.33
242,2c3a4de659584bed8d27cfd865f06928,2017-10-15,F,30,40000.0,110.78999999999999,8.0,"[78, 120, 336, 426, 510, 642, 654, 714]",90.86,0.0,0.8,13.85,5.0,1.0,0.6
243,28416e7d96d746fb9c1fb8223d9e4914,2015-09-24,F,74,75000.0,99.47,5.0,"[78, 180, 396, 534, 654]",144.0,60.0,0.8,19.89,4.0,0.25,0.5
244,24c1287eb7a84cfd80472a82e05b1d57,2015-08-28,F,100,63000.0,217.62,14.0,"[42, 120, 132, 144, 210, 420, 504, 516, 522, 528, 588, 696, 708, 714]",51.69,0.0,1.0,15.54,4.0,1.0,0.5
245,a4579681ffca49cfbff6f5453a49bf76,2017-03-24,F,26,40000.0,610.52,14.0,"[180, 198, 276, 372, 426, 474, 498, 504, 540, 546, 558, 576, 654, 714]",41.08,0.0,0.8,43.61,5.0,0.4,1.0
246,8a04ab4063e94628b5bbd86781639430,2016-03-28,F,56,53000.0,83.71,7.0,"[228, 252, 282, 390, 432, 474, 684]",76.0,30.0,0.6,11.96,3.0,1.0,0.67
247,393e6938e7eb46cb86bcb04f231efc0f,2014-10-15,M,50,90000.0,99.58,3.0,"[270, 288, 576]",153.0,138.0,0.4,33.19,6.0,0.83,0.5
248,62fb072537a647a89f99fb9ea66a7c00,2017-10-08,M,73,95000.0,71.44,3.0,"[6, 204, 390]",192.0,324.0,0.6,23.81,5.0,0.4,0.4
249,0acaa564f18b418ba642e2a4ff3e028d,2017-12-10,F,49,74000.0,100.63,4.0,"[120, 156, 222, 402]",94.0,312.0,0.6,25.16,4.0,0.5,0.5
250,585fb2dc600d4a0f912d8911aba11203,2016-01-09,M,37,50000.0,125.62,10.0,"[198, 264, 330, 384, 444, 498, 540, 570, 582, 660]",51.33,54.0,0.6,12.56,5.0,1.0,0.6
251,9b0e7b326e314b758369c2f794566eb3,2016-02-12,M,65,57000.0,308.01,22.0,"[90, 204, 222, 258, 270, 276, 288, 312, 324, 342, 366, 384, 438, 462, 468, 480, 552, 606, 642, 648, 660, 684]",28.29,30.0,1.0,14.0,5.0,1.0,0.6
252,aec532a91d9948cb828cc657fa27fce2,2016-02-25,F,64,81000.0,189.79,9.0,"[186, 192, 300, 342, 504, 564, 582, 630, 684]",62.25,30.0,0.8,21.09,5.0,1.0,0.8
253,9c64321646bf40f6ad1bc98864eaa6b8,2016-10-14,F,48,53000.0,55.989999999999995,4.0,"[216, 276, 516, 714]",166.0,0.0,0.6,14.0,4.0,0.75,0.75
254,4e6eb10de9744995be7496f5b1cc7bcf,2015-08-12,M,20,32000.0,93.7,12.0,"[48, 72, 186, 204, 210, 234, 348, 366, 474, 522, 618, 690]",58.36,24.0,1.0,7.81,5.0,0.6,0.6
255,e89dce9d75634dc5bf1df0a0cea0f316,2018-07-23,M,46,40000.0,127.31,11.0,"[90, 144, 150, 198, 468, 516, 534, 552, 588, 636, 678]",58.8,36.0,1.0,11.57,3.0,1.0,0.67
256,e08a264dc9a54efca07e1cf7e9b38480,2015-04-27,M,24,69000.0,67.32000000000001,14.0,"[60, 162, 186, 240, 372, 390, 396, 408, 414, 432, 462, 570, 606, 648]",45.23,66.0,0.8,4.81,4.0,0.5,0.5
257,a4ac99af1b7f4344b734ac07592ab717,2015-08-26,M,71,95000.0,333.16,14.0,"[18, 60, 96, 234, 312, 324, 438, 456, 468, 474, 528, 612, 618, 708]",53.08,6.0,1.0,23.8,4.0,1.0,0.5
258,f8362fcaa42248fca2a2a174951a954a,2018-05-25,F,50,78000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,1.0,0.0
259,676506bad68e4161b9bbaffeb039626b,2017-05-15,M,37,92000.0,191.59,8.0,"[0, 36, 96, 192, 210, 228, 378, 636]",90.86,78.0,0.8,23.95,3.0,0.67,0.67
260,b7658a8eab2f42668a9d66499b001e88,2016-05-22,F,57,81000.0,129.14,7.0,"[144, 372, 438, 558, 576, 588, 696]",92.0,18.0,0.8,18.45,6.0,0.67,0.83
261,a8719d4d305444579b2d2c1b777c3417,2014-04-25,M,52,85000.0,142.75,7.0,"[114, 138, 222, 360, 594, 630, 648]",89.0,66.0,0.8,20.39,4.0,0.75,0.75
262,bd215efd787d4305a006a56154fbcb67,2016-08-24,M,41,41000.0,22.31,8.0,"[42, 54, 120, 408, 468, 546, 612, 708]",95.14,6.0,0.8,2.79,4.0,0.5,0.0
263,f5e59835627a49a0b13c4183522225d4,2017-06-18,F,66,74000.0,107.5,6.0,"[330, 342, 474, 528, 594, 624]",58.8,90.0,0.6,17.92,3.0,0.67,1.0
264,f970eafddcb34154aa4d646b4a71ca34,2015-10-01,F,66,87000.0,173.8,8.0,"[42, 78, 150, 348, 426, 606, 630, 666]",89.14,48.0,0.6,21.72,5.0,1.0,0.6
265,c4a3c86c7b5541cf83d443c2a89e5b5a,2017-10-25,F,68,120000.0,164.52,6.0,"[174, 210, 336, 408, 510, 558]",76.8,156.0,0.6,27.42,3.0,0.67,0.67
266,4bbcb71a7f75455e9957413cf743fef7,2016-03-08,M,20,70000.0,19.79,9.0,"[54, 66, 84, 90, 132, 174, 510, 540, 612]",69.75,102.0,0.6,2.2,3.0,0.33,0.0
267,9ef935700f384fefa0e1a34f92555abd,2017-07-04,M,43,42000.0,64.73,16.0,"[36, 72, 126, 132, 138, 144, 198, 222, 228, 336, 378, 402, 486, 606, 618, 642]",40.4,72.0,0.8,4.05,5.0,0.4,0.2
